1	Ok	ok	AV0	ADV	[1, 3)	9e73398e-2dfb-45e5-bedb-97e4f8ac2191
2329	back	back	NN1	SUBST	[9193, 9197)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2330	to	to	PRP	PREP	[9197, 9199)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2331	to	to	PRP	PREP	[9199, 9201)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2332	to	to	PRP	PREP	[9201, 9203)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2333	a	a	AT0	ART	[9203, 9204)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2334	stage	stage	NN1	SUBST	[9204, 9209)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2335	to	to	PRP	PREP	[9209, 9211)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2336	to	to	PRP	PREP	[9211, 9213)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2337	the	the	AT0	ART	[9213, 9216)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2338	platform	platform	NN1	SUBST	[9216, 9224)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2339	because	because	CJS	CONJ	[9224, 9231)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2340	I	i	PNP	PRON	[9231, 9232)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2341	think	think	VVB	VERB	[9232, 9237)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2342	that	that	DT0	ADJ	[9237, 9241)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2343	's	be	VBZ	VERB	[9241, 9243)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2344	where	where	AVQ	ADV	[9243, 9248)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2345	it	it	PNP	PRON	[9248, 9250)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2346	belongs	belong	VVZ	VERB	[9250, 9257)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2347	er	er	UNC	UNC	[9257, 9259)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2348	were	be	VBD	VERB	[9259, 9263)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2349	here	here	AV0	ADV	[9263, 9267)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2350	to	to	TO0	PREP	[9267, 9269)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2351	criticize	criticize	VVI	VERB	[9269, 9278)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2352	but	but	CJC	CONJ	[9278, 9281)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2353	not	not	XX0	ADV	[9281, 9284)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2354	to	to	TO0	PREP	[9284, 9286)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2355	initiate	initiate	VVI	VERB	[9286, 9294)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2356	.		PUN		[9294, 9295)	6e86e5c6-fc47-4bb7-9b29-fb694d805125
2357	Er	er	UNC	UNC	[9295, 9297)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2358	many	many	DT0	ADJ	[9297, 9301)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2359	of	of	PRF	PREP	[9301, 9303)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2360	us	we	PNP	PRON	[9303, 9305)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2361	remember	remember	VVB	VERB	[9305, 9313)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2362	Gordon	gordon	NP0	SUBST	[9313, 9319)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2363	in	in	PRP	PREP	[9319, 9321)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2364	the	the	AT0	ART	[9321, 9324)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2365	sixties	sixties	CRD	ADJ	[9324, 9331)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2366	working	working	AJ0-NN1	ADJ	[9331, 9338)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2367	with	with	PRP	PREP	[9338, 9342)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2368	a	a	AT0	ART	[9342, 9343)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2369	small	small	AJ0	ADJ	[9343, 9348)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2370	group	group	NN1	SUBST	[9348, 9353)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2371	to	to	TO0	PREP	[9353, 9355)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2372	get	get	VVI	VERB	[9355, 9358)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2373	this	this	DT0	ADJ	[9358, 9362)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2374	place	place	NN1	SUBST	[9362, 9367)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2375	built	build	VVN	VERB	[9367, 9372)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2376	thirty	thirty	CRD	ADJ	[9372, 9378)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2377	years	year	NN2	SUBST	[9378, 9383)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2378	on	on	AVP	ADV	[9383, 9385)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2379	does	do	VDZ	VERB	[9385, 9389)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2380	he	he	PNP	PRON	[9389, 9391)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2381	feel	feel	VVI	VERB	[9391, 9395)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2382	the	the	AT0	ART	[9395, 9398)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2383	playhouse	playhouse	NN1	SUBST	[9398, 9407)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2384	is	be	VBZ	VERB	[9407, 9409)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2385	doing	do	VDG	VERB	[9409, 9414)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2386	what	what	DTQ	PRON	[9414, 9418)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2387	he	he	PNP	PRON	[9418, 9420)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2388	then	then	AV0	ADV	[9420, 9424)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2389	hoped	hope	VVN-VVD	VERB	[9424, 9429)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2390	for	for	PRP	PREP	[9429, 9432)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2391	and	and	CJC	CONJ	[9432, 9435)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2392	if	if	CJS	CONJ	[9435, 9437)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2393	not	not	XX0	ADV	[9437, 9440)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2394	what	what	DTQ	PRON	[9440, 9444)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2395	are	be	VBB	VERB	[9444, 9447)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2396	the	the	AT0	ART	[9447, 9450)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2397	things	thing	NN2	SUBST	[9450, 9456)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2398	that	that	CJT	CONJ	[9456, 9460)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2399	have	have	VHB	VERB	[9460, 9464)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2400	changed	change	VVN	VERB	[9464, 9471)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2401	it	it	PNP	PRON	[9471, 9473)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2402	?		PUN		[9473, 9474)	9380fb62-8e65-4c3f-ba0d-5958272c458d
2403	None	none	PNI	PRON	[9474, 9478)	ba0f899b-380b-4380-b199-8714410e21c9
2404	but	but	CJC	CONJ	[9478, 9481)	ba0f899b-380b-4380-b199-8714410e21c9
2405	it	it	PNP	PRON	[9481, 9483)	ba0f899b-380b-4380-b199-8714410e21c9
2406	's	be	VBZ	VERB	[9483, 9485)	ba0f899b-380b-4380-b199-8714410e21c9
2407	thirty	thirty	CRD	ADJ	[9485, 9491)	ba0f899b-380b-4380-b199-8714410e21c9
2408	years	year	NN2	SUBST	[9491, 9496)	ba0f899b-380b-4380-b199-8714410e21c9
2409	on	on	AVP	ADV	[9496, 9498)	ba0f899b-380b-4380-b199-8714410e21c9
2410	.		PUN		[9498, 9499)	ba0f899b-380b-4380-b199-8714410e21c9
2411	.		PUN		[9499, 9500)	6d0a800a-f563-4a46-9025-1b9a4abf7107
2412	I	i	PNP	PRON	[9500, 9501)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2413	'm	be	VBB	VERB	[9501, 9503)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2414	one	one	CRD	ADJ	[9503, 9506)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2415	of	of	PRF	PREP	[9506, 9508)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2416	the	the	AT0	ART	[9508, 9511)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2417	original	original	AJ0	ADJ	[9511, 9519)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2418	directors	director	NN2	SUBST	[9519, 9528)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2419	of	of	PRF	PREP	[9528, 9530)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2420	the	the	AT0	ART	[9530, 9533)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2421	theatre	theatre	NN1	SUBST	[9533, 9540)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2422	and	and	CJC	CONJ	[9540, 9543)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2423	er	er	UNC	UNC	[9543, 9545)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2424	Mr	mr	NP0	SUBST	[9545, 9547)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2425	Chairman	chairman	NP0	SUBST	[9547, 9555)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2426	what	what	DTQ	PRON	[9555, 9559)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2427	worries	worry	VVZ	VERB	[9559, 9566)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2428	me	i	PNP	PRON	[9566, 9568)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2429	is	be	VBZ	VERB	[9568, 9570)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2430	this	this	DT0	ADJ	[9570, 9574)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2431	.		PUN		[9574, 9575)	2d87d82e-b3e7-4648-acad-e5226c47c9cd
2432	I	i	PNP	PRON	[9575, 9576)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2433	think	think	VVB	VERB	[9576, 9581)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2434	we	we	PNP	PRON	[9581, 9583)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2435	have	have	VHB	VERB	[9583, 9587)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2436	to	to	TO0	PREP	[9587, 9589)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2437	face	face	VVI	VERB	[9589, 9593)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2438	facts	fact	NN2	SUBST	[9593, 9598)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2439	,		PUN		[9598, 9599)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2440	first	first	ORD	ADJ	[9599, 9604)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2441	fact	fact	NN1	SUBST	[9604, 9608)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2442	is	be	VBZ	VERB	[9608, 9610)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2443	the	the	AT0	ART	[9610, 9613)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2444	the	the	AT0	ART	[9613, 9616)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2445	priority	priority	NN1	SUBST	[9616, 9624)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2446	of	of	PRF	PREP	[9624, 9626)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2447	the	the	AT0	ART	[9626, 9629)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2448	board	board	NN1	SUBST	[9629, 9634)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2449	must	must	VM0	VERB	[9634, 9638)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2450	at	at	PRP	PREP	[9638, 9640)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2451	this	this	DT0	ADJ	[9640, 9644)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2452	time	time	NN1	SUBST	[9644, 9648)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2453	be	be	VBI	VERB	[9648, 9650)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2454	survival	survival	NN1	SUBST	[9650, 9658)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2455	.		PUN		[9658, 9659)	91d5037d-b7fb-4ecf-8d3b-4169c225e02c
2456	Financial	financial	AJ0	ADJ	[9659, 9668)	a1987634-ac0a-4bab-8a70-b20765292a56
2457	survival	survival	NN1	SUBST	[9668, 9676)	a1987634-ac0a-4bab-8a70-b20765292a56
2458	.		PUN		[9676, 9677)	a1987634-ac0a-4bab-8a70-b20765292a56
2459	Er	er	UNC	UNC	[9677, 9679)	76e20ea1-fa36-4aba-9784-36a09a68a081
2460	if	if	CJS	CONJ	[9679, 9681)	76e20ea1-fa36-4aba-9784-36a09a68a081
2461	you	you	PNP	PRON	[9681, 9684)	76e20ea1-fa36-4aba-9784-36a09a68a081
2462	couple	couple	VVB	VERB	[9684, 9690)	76e20ea1-fa36-4aba-9784-36a09a68a081
2463	that	that	DT0-CJT	ADJ	[9690, 9694)	76e20ea1-fa36-4aba-9784-36a09a68a081
2464	with	with	PRP	PREP	[9694, 9698)	76e20ea1-fa36-4aba-9784-36a09a68a081
2465	the	the	AT0	ART	[9698, 9701)	76e20ea1-fa36-4aba-9784-36a09a68a081
2466	action	action	NN1	SUBST	[9701, 9707)	76e20ea1-fa36-4aba-9784-36a09a68a081
2467	of	of	PRF	PREP	[9707, 9709)	76e20ea1-fa36-4aba-9784-36a09a68a081
2468	Eastern	eastern	AJ0	ADJ	[9709, 9716)	76e20ea1-fa36-4aba-9784-36a09a68a081
2469	Arts	art	NN2	SUBST	[9716, 9720)	76e20ea1-fa36-4aba-9784-36a09a68a081
2470	who	who	PNQ	PRON	[9720, 9723)	76e20ea1-fa36-4aba-9784-36a09a68a081
2471	I	i	PNP	PRON	[9723, 9724)	76e20ea1-fa36-4aba-9784-36a09a68a081
2472	understand	understand	VVB	VERB	[9724, 9734)	76e20ea1-fa36-4aba-9784-36a09a68a081
2473	have	have	VHB	VERB	[9734, 9738)	76e20ea1-fa36-4aba-9784-36a09a68a081
2474	cut	cut	VVN	VERB	[9738, 9741)	76e20ea1-fa36-4aba-9784-36a09a68a081
2475	the	the	AT0	ART	[9741, 9744)	76e20ea1-fa36-4aba-9784-36a09a68a081
2476	subsidy	subsidy	NN1	SUBST	[9744, 9751)	76e20ea1-fa36-4aba-9784-36a09a68a081
2477	er	er	UNC	UNC	[9751, 9753)	76e20ea1-fa36-4aba-9784-36a09a68a081
2478	for	for	PRP	PREP	[9753, 9756)	76e20ea1-fa36-4aba-9784-36a09a68a081
2479	this	this	DT0	ADJ	[9756, 9760)	76e20ea1-fa36-4aba-9784-36a09a68a081
2480	er	er	UNC	UNC	[9760, 9762)	76e20ea1-fa36-4aba-9784-36a09a68a081
2481	theatre	theatre	NN1	SUBST	[9762, 9769)	76e20ea1-fa36-4aba-9784-36a09a68a081
2482	I	i	PNP	PRON	[9769, 9770)	76e20ea1-fa36-4aba-9784-36a09a68a081
2483	think	think	VVB	VERB	[9770, 9775)	76e20ea1-fa36-4aba-9784-36a09a68a081
2484	that	that	DT0	ADJ	[9775, 9779)	76e20ea1-fa36-4aba-9784-36a09a68a081
2485	's	be	VBZ	VERB	[9779, 9781)	76e20ea1-fa36-4aba-9784-36a09a68a081
2486	correct	correct	AJ0	ADJ	[9781, 9788)	76e20ea1-fa36-4aba-9784-36a09a68a081
2487	,		PUN		[9788, 9789)	76e20ea1-fa36-4aba-9784-36a09a68a081
2488	erm	erm	UNC	UNC	[9789, 9792)	76e20ea1-fa36-4aba-9784-36a09a68a081
2489	,		PUN		[9792, 9793)	76e20ea1-fa36-4aba-9784-36a09a68a081
2490	as	as	CJS	CONJ	[9793, 9795)	76e20ea1-fa36-4aba-9784-36a09a68a081
2491	I	i	PNP	PRON	[9795, 9796)	76e20ea1-fa36-4aba-9784-36a09a68a081
2492	understand	understand	VVB	VERB	[9796, 9806)	76e20ea1-fa36-4aba-9784-36a09a68a081
2493	on	on	PRP-AVP	PREP	[9806, 9808)	76e20ea1-fa36-4aba-9784-36a09a68a081
2494	the	the	AT0	ART	[9808, 9811)	76e20ea1-fa36-4aba-9784-36a09a68a081
2495	grounds	ground	NN2	SUBST	[9811, 9818)	76e20ea1-fa36-4aba-9784-36a09a68a081
2496	that	that	CJT	CONJ	[9818, 9822)	76e20ea1-fa36-4aba-9784-36a09a68a081
2497	a	a	AT0	ART	[9822, 9823)	76e20ea1-fa36-4aba-9784-36a09a68a081
2498	not	not	XX0	ADV	[9823, 9826)	76e20ea1-fa36-4aba-9784-36a09a68a081
2499	enough	enough	AV0	ADV	[9826, 9832)	76e20ea1-fa36-4aba-9784-36a09a68a081
2500	they	they	PNP	PRON	[9832, 9836)	76e20ea1-fa36-4aba-9784-36a09a68a081
2501	mean	mean	VVB	VERB	[9836, 9840)	76e20ea1-fa36-4aba-9784-36a09a68a081
2502	imaginative	imaginative	AJ0	ADJ	[9840, 9851)	76e20ea1-fa36-4aba-9784-36a09a68a081
2503	or	or	CJC	CONJ	[9851, 9853)	76e20ea1-fa36-4aba-9784-36a09a68a081
2504	progressive	progressive	AJ0-NN1	ADJ	[9853, 9864)	76e20ea1-fa36-4aba-9784-36a09a68a081
2505	which	which	DTQ	PRON	[9864, 9869)	76e20ea1-fa36-4aba-9784-36a09a68a081
2506	to	to	PRP	PREP	[9869, 9871)	76e20ea1-fa36-4aba-9784-36a09a68a081
2507	me	i	DPS	PRON	[9871, 9873)	76e20ea1-fa36-4aba-9784-36a09a68a081
2508	means	means	NN0	SUBST	[9873, 9878)	76e20ea1-fa36-4aba-9784-36a09a68a081
2509	weird	weird	AJ0	ADJ	[9878, 9883)	76e20ea1-fa36-4aba-9784-36a09a68a081
2510	play	play	NN1-VVB	SUBST	[9883, 9887)	76e20ea1-fa36-4aba-9784-36a09a68a081
2511	to	to	TO0	PREP	[9887, 9889)	76e20ea1-fa36-4aba-9784-36a09a68a081
2512	put	put	VVI	VERB	[9889, 9892)	76e20ea1-fa36-4aba-9784-36a09a68a081
2513	on	on	AVP	ADV	[9892, 9894)	76e20ea1-fa36-4aba-9784-36a09a68a081
2514	.		PUN		[9894, 9895)	76e20ea1-fa36-4aba-9784-36a09a68a081
2515	Er	er	UNC	UNC	[9895, 9897)	097aab29-8267-4d86-93f8-a05f25420671
2516	couple	couple	VVB-NN1	VERB	[9897, 9903)	097aab29-8267-4d86-93f8-a05f25420671
2517	the	the	AT0	ART	[9903, 9906)	097aab29-8267-4d86-93f8-a05f25420671
2518	two	two	CRD	ADJ	[9906, 9909)	097aab29-8267-4d86-93f8-a05f25420671
2519	together	together	AV0	ADV	[9909, 9917)	097aab29-8267-4d86-93f8-a05f25420671
2520	they	they	PNP	PRON	[9917, 9921)	097aab29-8267-4d86-93f8-a05f25420671
2521	do	do	VDB	VERB	[9921, 9923)	097aab29-8267-4d86-93f8-a05f25420671
2522	n't	not	XX0	ADV	[9923, 9926)	097aab29-8267-4d86-93f8-a05f25420671
2523	really	really	AV0	ADV	[9926, 9932)	097aab29-8267-4d86-93f8-a05f25420671
2524	make	make	VVI	VERB	[9932, 9936)	097aab29-8267-4d86-93f8-a05f25420671
2525	sense	sense	NN1	SUBST	[9936, 9941)	097aab29-8267-4d86-93f8-a05f25420671
2526	because	because	CJS	CONJ	[9941, 9948)	097aab29-8267-4d86-93f8-a05f25420671
2527	this	this	DT0	ADJ	[9948, 9952)	097aab29-8267-4d86-93f8-a05f25420671
2528	type	type	NN1	SUBST	[9952, 9956)	097aab29-8267-4d86-93f8-a05f25420671
2529	of	of	PRF	PREP	[9956, 9958)	097aab29-8267-4d86-93f8-a05f25420671
2530	experimental	experimental	AJ0	ADJ	[9958, 9970)	097aab29-8267-4d86-93f8-a05f25420671
2531	theatre	theatre	NN1	SUBST	[9970, 9977)	097aab29-8267-4d86-93f8-a05f25420671
2532	never	never	AV0	ADV	[9977, 9982)	097aab29-8267-4d86-93f8-a05f25420671
2533	pays	pay	VVZ	VERB	[9982, 9986)	097aab29-8267-4d86-93f8-a05f25420671
2534	,		PUN		[9986, 9987)	097aab29-8267-4d86-93f8-a05f25420671
2535	ca	can	VM0	VERB	[9987, 9989)	097aab29-8267-4d86-93f8-a05f25420671
2536	n't	not	XX0	ADV	[9989, 9992)	097aab29-8267-4d86-93f8-a05f25420671
2537	pay	pay	VVI	VERB	[9992, 9995)	097aab29-8267-4d86-93f8-a05f25420671
2538	.		PUN		[9995, 9996)	097aab29-8267-4d86-93f8-a05f25420671
2539	Er	er	UNC	UNC	[9996, 9998)	78e2b104-0af3-48cb-83d9-a36272566393
2540	in	in	PRP	PREP	[9998, 10000)	78e2b104-0af3-48cb-83d9-a36272566393
2541	my	i	DPS	PRON	[10000, 10002)	78e2b104-0af3-48cb-83d9-a36272566393
2542	opinion	opinion	NN1	SUBST	[10002, 10009)	78e2b104-0af3-48cb-83d9-a36272566393
2543	at	at	PRP	PREP	[10009, 10011)	78e2b104-0af3-48cb-83d9-a36272566393
2544	this	this	DT0	ADJ	[10011, 10015)	78e2b104-0af3-48cb-83d9-a36272566393
2545	particular	particular	AJ0	ADJ	[10015, 10025)	78e2b104-0af3-48cb-83d9-a36272566393
2546	time	time	NN1	SUBST	[10025, 10029)	78e2b104-0af3-48cb-83d9-a36272566393
2547	we	we	PNP	PRON	[10029, 10031)	78e2b104-0af3-48cb-83d9-a36272566393
2548	must	must	VM0	VERB	[10031, 10035)	78e2b104-0af3-48cb-83d9-a36272566393
2549	bear	bear	VVI	VERB	[10035, 10039)	78e2b104-0af3-48cb-83d9-a36272566393
2550	in	in	PRP	PREP	[10039, 10041)	78e2b104-0af3-48cb-83d9-a36272566393
2551	mind	mind	NN1	SUBST	[10041, 10045)	78e2b104-0af3-48cb-83d9-a36272566393
2552	the	the	AT0	ART	[10045, 10048)	78e2b104-0af3-48cb-83d9-a36272566393
2553	financial	financial	AJ0	ADJ	[10048, 10057)	78e2b104-0af3-48cb-83d9-a36272566393
2554	constraints	constraint	NN2	SUBST	[10057, 10068)	78e2b104-0af3-48cb-83d9-a36272566393
2555	that	that	CJT	CONJ	[10068, 10072)	78e2b104-0af3-48cb-83d9-a36272566393
2556	we	we	PNP	PRON	[10072, 10074)	78e2b104-0af3-48cb-83d9-a36272566393
2557	work	work	VVB	VERB	[10074, 10078)	78e2b104-0af3-48cb-83d9-a36272566393
2558	under	under	AVP-PRP	ADV	[10078, 10083)	78e2b104-0af3-48cb-83d9-a36272566393
2559	and	and	CJC	CONJ	[10083, 10086)	78e2b104-0af3-48cb-83d9-a36272566393
2560	er	er	UNC	UNC	[10086, 10088)	78e2b104-0af3-48cb-83d9-a36272566393
2561	would	would	VM0	VERB	[10088, 10093)	78e2b104-0af3-48cb-83d9-a36272566393
2562	the	the	AT0	ART	[10093, 10096)	78e2b104-0af3-48cb-83d9-a36272566393
2563	board	board	NN1	SUBST	[10096, 10101)	78e2b104-0af3-48cb-83d9-a36272566393
2564	agree	agree	VVI	VERB	[10101, 10106)	78e2b104-0af3-48cb-83d9-a36272566393
2565	with	with	PRP	PREP	[10106, 10110)	78e2b104-0af3-48cb-83d9-a36272566393
2566	me	i	PNP	PRON	[10110, 10112)	78e2b104-0af3-48cb-83d9-a36272566393
2567	that	that	DT0-CJT	ADJ	[10112, 10116)	78e2b104-0af3-48cb-83d9-a36272566393
2568	erm	erm	UNC	UNC	[10116, 10119)	78e2b104-0af3-48cb-83d9-a36272566393
2569	survival	survival	NN1	SUBST	[10119, 10127)	78e2b104-0af3-48cb-83d9-a36272566393
2570	comes	come	VVZ	VERB	[10127, 10132)	78e2b104-0af3-48cb-83d9-a36272566393
2571	first	first	ORD	ADJ	[10132, 10137)	78e2b104-0af3-48cb-83d9-a36272566393
2572	yes	yes	ITJ	INTERJ	[10137, 10140)	78e2b104-0af3-48cb-83d9-a36272566393
2573	but	but	CJC	CONJ	[10140, 10143)	78e2b104-0af3-48cb-83d9-a36272566393
2574	it	it	PNP	PRON	[10143, 10145)	78e2b104-0af3-48cb-83d9-a36272566393
2575	's	be	VBZ	VERB	[10145, 10147)	78e2b104-0af3-48cb-83d9-a36272566393
2576	obvious	obvious	AJ0	ADJ	[10147, 10154)	78e2b104-0af3-48cb-83d9-a36272566393
2577	that	that	CJT	CONJ	[10154, 10158)	78e2b104-0af3-48cb-83d9-a36272566393
2578	the	the	AT0	ART	[10158, 10161)	78e2b104-0af3-48cb-83d9-a36272566393
2579	programme	programme	NN1	SUBST	[10161, 10170)	78e2b104-0af3-48cb-83d9-a36272566393
2580	that	that	CJT	CONJ	[10170, 10174)	78e2b104-0af3-48cb-83d9-a36272566393
2581	we	we	PNP	PRON	[10174, 10176)	78e2b104-0af3-48cb-83d9-a36272566393
2582	've	have	VHB	VERB	[10176, 10179)	78e2b104-0af3-48cb-83d9-a36272566393
2583	er	er	UNC	UNC	[10179, 10181)	78e2b104-0af3-48cb-83d9-a36272566393
2584	had	have	VHN	VERB	[10181, 10184)	78e2b104-0af3-48cb-83d9-a36272566393
2585	put	put	VVN	VERB	[10184, 10187)	78e2b104-0af3-48cb-83d9-a36272566393
2586	forward	forward	AV0	ADV	[10187, 10194)	78e2b104-0af3-48cb-83d9-a36272566393
2587	is	be	VBZ	VERB	[10194, 10196)	78e2b104-0af3-48cb-83d9-a36272566393
2588	a	a	AT0	ART	[10196, 10197)	78e2b104-0af3-48cb-83d9-a36272566393
2589	good	good	AJ0	ADJ	[10197, 10201)	78e2b104-0af3-48cb-83d9-a36272566393
2590	compromise	compromise	NN1	SUBST	[10201, 10211)	78e2b104-0af3-48cb-83d9-a36272566393
2591	between	between	PRP	PREP	[10211, 10218)	78e2b104-0af3-48cb-83d9-a36272566393
2592	preferred	preferred	AJ0	ADJ	[10218, 10227)	78e2b104-0af3-48cb-83d9-a36272566393
2593	in	in	PRP	PREP	[10227, 10229)	78e2b104-0af3-48cb-83d9-a36272566393
2594	the	the	AT0	ART	[10229, 10232)	78e2b104-0af3-48cb-83d9-a36272566393
2595	arts	art	NN2	SUBST	[10232, 10236)	78e2b104-0af3-48cb-83d9-a36272566393
2596	,		PUN		[10236, 10237)	78e2b104-0af3-48cb-83d9-a36272566393
2597	maintaining	maintain	VVG	VERB	[10237, 10248)	78e2b104-0af3-48cb-83d9-a36272566393
2598	the	the	AT0	ART	[10248, 10251)	78e2b104-0af3-48cb-83d9-a36272566393
2599	theatre	theatre	NN1	SUBST	[10251, 10258)	78e2b104-0af3-48cb-83d9-a36272566393
2600	as	as	PRP	PREP	[10258, 10260)	78e2b104-0af3-48cb-83d9-a36272566393
2601	a	a	AT0	ART	[10260, 10261)	78e2b104-0af3-48cb-83d9-a36272566393
